legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
eb1f503b7ddf16f50c7214ed53fa9409,2022-04-16,2022-04-17,ATL,CLT,VAA0AKEN,PT10H57M,0,False,False,False,349.76,405.19,1,1192,1650190200||1650221700,2022-04-17T06:10:00.000-04:00||2022-04-17T13:55:00.000-05:00,1650198000||1650229620,2022-04-17T07:20:00.000-05:00||2022-04-17T17:07:00.000-04:00,ORD||CLT,ATL||ORD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Embraer 170,7800||7920,600||592,coach||coach
2f16eb22d9347d4122949c3fb0a93445,2022-04-16,2022-04-17,ATL,CLT,QAA0JHES,PT5H6M,0,False,False,False,436.28,492.60,1,1307,1650209100||1650220200,2022-04-17T11:25:00.000-04:00||2022-04-17T14:30:00.000-04:00,1650217380||1650227460,2022-04-17T13:43:00.000-04:00||2022-04-17T16:31:00.000-04:00,EWR||CLT,ATL||EWR,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Embraer 170,8280||7260,762||545,coach||coach
cc7ca757dcd0ff76b2f0b4eb37419886,2022-04-16,2022-04-17,ATL,CLT,QAA0JHES,PT5H52M,0,False,False,False,436.28,492.60,1,1307,1650231840||1650245520,2022-04-17T17:44:00.000-04:00||2022-04-17T21:32:00.000-04:00,1650240420||1650252960,2022-04-17T20:07:00.000-04:00||2022-04-17T23:36:00.000-04:00,EWR||CLT,ATL||EWR,United||United,UA||UA,Boeing 737-700||Embraer 170,8580||7440,762||545,coach||coach
530b3a529421fba4f8b0acea9ecd03b0,2022-04-16,2022-04-17,ATL,CLT,QAA0JHES,PT8H28M,0,False,False,False,436.28,492.60,1,1307,1650222480||1650245520,2022-04-17T15:08:00.000-04:00||2022-04-17T21:32:00.000-04:00,1650231780||1650252960,2022-04-17T17:43:00.000-04:00||2022-04-17T23:36:00.000-04:00,EWR||CLT,ATL||EWR,United||United,UA||UA,Embraer 170||Embraer 170,9300||7440,762||545,coach||coach
adf4519f6153567d3fc4631363fb669a,2022-04-16,2022-04-17,ATL,CLT,QAA0JHES,PT9H48M,0,False,False,False,436.28,498.20,1,1307,1650217680||1650245520,2022-04-17T13:48:00.000-04:00||2022-04-17T21:32:00.000-04:00,1650226020||1650252960,2022-04-17T16:07:00.000-04:00||2022-04-17T23:36:00.000-04:00,EWR||CLT,ATL||EWR,United||United,UA||UA,Embraer 170||Embraer 170,8340||7440,762||545,coach||coach
1b2084397393607a0944ac52ea3f3075,2022-04-16,2022-04-17,ATL,CLT,QAA0JHES,PT12H11M,0,False,False,False,436.28,498.20,1,1307,1650209100||1650245520,2022-04-17T11:25:00.000-04:00||2022-04-17T21:32:00.000-04:00,1650217380||1650252960,2022-04-17T13:43:00.000-04:00||2022-04-17T23:36:00.000-04:00,EWR||CLT,ATL||EWR,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Embraer 170,8280||7440,762||545,coach||coach
a291a2b5ac19223c3407cfec58d1fc24,2022-04-16,2022-04-17,ATL,CLT,VH0AUEL1,PT8H48M,0,False,False,False,482.79,542.60,7,1675,1650206700||1650229500,2022-04-17T10:45:00.000-04:00||2022-04-17T17:05:00.000-04:00,1650216180||1650238380,2022-04-17T13:23:00.000-04:00||2022-04-17T19:33:00.000-04:00,BOS||CLT,ATL||BOS,JetBlue Airways||JetBlue Airways,B6||B6,||Embraer 190,9480||8880,947||728,coach||coach
010e9d6cf62242862111a515d5f47f5d,2022-04-16,2022-04-17,ATL,CLT,H0APZNN1,PT1H26M,0,False,False,True,506.98,559.60,1,228,1650218400,2022-04-17T14:00:00.000-04:00,1650223560,2022-04-17T15:26:00.000-04:00,CLT,ATL,American Airlines,AA,Canadian Regional Jet 700,5160,228,coach
3a3a69378bf84af8c2bbd5363f9e6641,2022-04-16,2022-04-17,ATL,CLT,V0AJZSN1,PT12H,1,False,False,False,528.37,597.20,1,1307,1650240600||1650276000,2022-04-17T20:10:00.000-04:00||2022-04-18T06:00:00.000-04:00,1650249120||1650283800,2022-04-17T22:32:00.000-04:00||2022-04-18T08:10:00.000-04:00,LGA||CLT,ATL||LGA,American Airlines||American Airlines,AA||AA,Embraer 170||Airbus A321,8520||7800,762||545,coach||coach
5dcea6820b64516095a8fa4fcc987015,2022-04-16,2022-04-17,ATL,DEN,D00YXS2,PT3H28M,1,False,False,True,111.05,133.98,4,1207,1650250740,2022-04-17T22:59:00.000-04:00,1650263220,2022-04-18T00:27:00.000-06:00,DEN,ATL,Frontier Airlines,F9,,12480,1207,coach
688b7651cc04606ca1d1a903753aa3ca,2022-04-16,2022-04-17,ATL,DEN,TNR,PT10H32M,0,False,False,False,87.00,194.58,0,,1650187560||1650209400,2022-04-17T05:26:00.000-04:00||2022-04-17T11:30:00.000-04:00,1650194400||1650225480,2022-04-17T07:20:00.000-04:00||2022-04-17T13:58:00.000-06:00,FLL||DEN,ATL||FLL,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,6840||16080,None||None,coach||coach
60cde6285cef2ea1bf0bc492e5ea7d74,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H12M,0,False,False,True,262.33,296.61,9,1207,1650214080,2022-04-17T12:48:00.000-04:00,1650225600,2022-04-17T14:00:00.000-06:00,DEN,ATL,Delta,DL,Airbus A321,11520,1207,coach
23120be745e40290c1fe4171c9d9e570,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H14M,0,False,False,True,262.33,296.61,9,1207,1650217740,2022-04-17T13:49:00.000-04:00,1650229380,2022-04-17T15:03:00.000-06:00,DEN,ATL,Delta,DL,Airbus A321,11640,1207,coach
0b6c1dd547bb971cdc51b2ba090602de,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H17M,0,False,False,True,262.33,296.61,2,1207,1650237660,2022-04-17T19:21:00.000-04:00,1650249480,2022-04-17T20:38:00.000-06:00,DEN,ATL,Delta,DL,Boeing 737-900,11820,1207,coach
4cf3ae8112e707a55d98c1fcd488c7b4,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H17M,0,False,False,True,262.33,296.61,9,1207,1650232680,2022-04-17T17:58:00.000-04:00,1650244500,2022-04-17T19:15:00.000-06:00,DEN,ATL,Delta,DL,Airbus A321,11820,1207,coach
e3ca34d6bf56e8178f4ad2e98c49beb8,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT3H17M,0,False,False,True,262.33,296.61,5,1207,1650228240,2022-04-17T16:44:00.000-04:00,1650240060,2022-04-17T18:01:00.000-06:00,DEN,ATL,United,UA,Airbus A320,11820,1207,coach
7b9ffdda44b4772fa52108242efecc93,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H18M,0,False,False,True,262.33,296.61,9,1207,1650198120,2022-04-17T08:22:00.000-04:00,1650210000,2022-04-17T09:40:00.000-06:00,DEN,ATL,Delta,DL,Airbus A330-300,11880,1207,coach
5261b16bb4ce9202a740a593e39e72da,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H19M,0,False,False,True,262.33,296.61,9,1207,1650224520,2022-04-17T15:42:00.000-04:00,1650236460,2022-04-17T17:01:00.000-06:00,DEN,ATL,Delta,DL,Boeing 737-900,11940,1207,coach
ba84d3c3f0a54f0016d23774182b1150,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H20M,0,False,False,True,262.33,296.61,3,1207,1650246000,2022-04-17T21:40:00.000-04:00,1650258000,2022-04-17T23:00:00.000-06:00,DEN,ATL,Delta,DL,Airbus A321,12000,1207,coach
fc00014486884223e81e0cda8bb068be,2022-04-16,2022-04-17,ATL,DEN,QA0NA0MQ,PT3H21M,0,False,False,True,262.33,296.61,9,1207,1650209640,2022-04-17T11:34:00.000-04:00,1650221700,2022-04-17T12:55:00.000-06:00,DEN,ATL,Delta,DL,Boeing 767,12060,1207,coach
f6495d8d5b609f8404b1cb79b2fa31c2,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT3H21M,0,False,False,True,262.33,296.61,5,1207,1650200400,2022-04-17T09:00:00.000-04:00,1650212460,2022-04-17T10:21:00.000-06:00,DEN,ATL,United,UA,Airbus A319,12060,1207,coach
7d855b682bc73090e8b25dfd3a413a96,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT3H25M,0,False,False,True,262.33,296.61,1,1207,1650216900,2022-04-17T13:35:00.000-04:00,1650229200,2022-04-17T15:00:00.000-06:00,DEN,ATL,United,UA,Embraer 175 (Enhanced Winglets),12300,1207,coach
b5e07f47de0c8f8dec86a8ecfa2b6cf7,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT5H37M,0,False,False,False,262.33,304.11,1,1574,1650207720||1650215040,2022-04-17T11:02:00.000-04:00||2022-04-17T13:04:00.000-04:00,1650212880||1650227940,2022-04-17T12:28:00.000-04:00||2022-04-17T14:39:00.000-06:00,CLT||DEN,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,5160||12900,228||1346,coach||coach
fd5eaf8d2600f0701b917e998f3ebdf1,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT6H,0,False,False,False,262.33,304.11,7,1574,1650193200||1650201300,2022-04-17T07:00:00.000-04:00||2022-04-17T09:15:00.000-04:00,1650198060||1650214800,2022-04-17T08:21:00.000-04:00||2022-04-17T11:00:00.000-06:00,CLT||DEN,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4860||13500,228||1346,coach||coach
da4666d04b217880fe92f7e6a1b6145a,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT8H22M,0,False,False,False,262.33,304.11,7,1574,1650193200||1650209700,2022-04-17T07:00:00.000-04:00||2022-04-17T11:35:00.000-04:00,1650198060||1650223320,2022-04-17T08:21:00.000-04:00||2022-04-17T13:22:00.000-06:00,CLT||DEN,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4860||13620,228||1346,coach||coach
4fb949c054fb95d9513dfbd650a4257a,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT5H22M,0,False,False,False,262.33,305.61,7,1375,1650219600||1650231360,2022-04-17T14:20:00.000-04:00||2022-04-17T16:36:00.000-05:00,1650228660||1650238920,2022-04-17T15:51:00.000-05:00||2022-04-17T17:42:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9060||7560,725||650,coach||coach
190215bf8e2a22b57c8313969fe1e76f,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT5H23M,0,False,False,False,262.33,305.61,7,1375,1650213060||1650224940,2022-04-17T12:31:00.000-04:00||2022-04-17T14:49:00.000-05:00,1650222000||1650232440,2022-04-17T14:00:00.000-05:00||2022-04-17T15:54:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8940||7500,725||650,coach||coach
471f30443630375e4cba38781bc2bef3,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT5H42M,0,False,False,False,262.33,305.61,7,1375,1650197100||1650210000,2022-04-17T08:05:00.000-04:00||2022-04-17T10:40:00.000-05:00,1650206400||1650217620,2022-04-17T09:40:00.000-05:00||2022-04-17T11:47:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9300||7620,725||650,coach||coach
77343b1e188193f135a2c9139b68dcf1,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT5H56M,0,False,False,False,262.33,305.61,7,1375,1650189900||1650203640,2022-04-17T06:05:00.000-04:00||2022-04-17T08:54:00.000-05:00,1650198480||1650211260,2022-04-17T07:28:00.000-05:00||2022-04-17T10:01:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8580||7620,725||650,coach||coach
ce890aeeb0cddced6813ec3ca121dea9,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT6H25M,0,False,False,False,262.33,305.61,7,1503,1650232800||1650246300,2022-04-17T18:00:00.000-04:00||2022-04-17T20:45:00.000-05:00,1650240660||1650255900,2022-04-17T19:11:00.000-05:00||2022-04-17T22:25:00.000-06:00,ORD||DEN,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,7860||9600,600||903,coach||coach
92d12078be8b790bc753b1f1333ba791,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT6H29M,0,False,False,False,262.33,305.61,4,1567,1650236220||1650250740,2022-04-17T18:57:00.000-04:00||2022-04-17T21:59:00.000-05:00,1650244980||1650259560,2022-04-17T20:23:00.000-05:00||2022-04-17T23:26:00.000-06:00,IAH||DEN,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,8760||8820,691||876,coach||coach
79cb296f52df488f17b72231ded29d67,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT6H29M,0,False,False,False,262.33,305.61,6,1567,1650210300||1650224160,2022-04-17T11:45:00.000-04:00||2022-04-17T14:36:00.000-05:00,1650219060||1650233640,2022-04-17T13:11:00.000-05:00||2022-04-17T16:14:00.000-06:00,IAH||DEN,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,8760||9480,691||876,coach||coach
43965f64f3fd79750aebb16dc9c96dd0,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT6H42M,0,False,False,False,262.33,305.61,3,2014,1650187800||1650197820,2022-04-17T05:30:00.000-04:00||2022-04-17T08:17:00.000-04:00,1650194280||1650211920,2022-04-17T07:18:00.000-04:00||2022-04-17T10:12:00.000-06:00,IAD||DEN,ATL||IAD,United||United,UA||UA,Airbus A319||Boeing 757-200,6480||14100,541||1473,coach||coach
33d84de5959122f8c4f2c579f643e0ba,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT7H11M,0,False,False,False,262.33,305.61,7,1375,1650213060||1650231360,2022-04-17T12:31:00.000-04:00||2022-04-17T16:36:00.000-05:00,1650222000||1650238920,2022-04-17T14:00:00.000-05:00||2022-04-17T17:42:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8940||7560,725||650,coach||coach
52ad73ea3885984ea2a5e5fb9bc4b86f,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT7H25M,0,False,False,False,262.33,305.61,7,1375,1650219600||1650239040,2022-04-17T14:20:00.000-04:00||2022-04-17T18:44:00.000-05:00,1650228660||1650246300,2022-04-17T15:51:00.000-05:00||2022-04-17T19:45:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9060||7260,725||650,coach||coach
d62bd75828d359a45c277d577553161e,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT7H28M,0,False,False,False,262.33,305.61,7,1375,1650197100||1650216480,2022-04-17T08:05:00.000-04:00||2022-04-17T12:28:00.000-05:00,1650206400||1650223980,2022-04-17T09:40:00.000-05:00||2022-04-17T13:33:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9300||7500,725||650,coach||coach
27f319d0510ec97e998e40222c3a049e,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT7H38M,0,False,False,False,262.33,305.61,3,1567,1650218520||1650236940,2022-04-17T14:02:00.000-04:00||2022-04-17T18:09:00.000-05:00,1650227280||1650246000,2022-04-17T15:28:00.000-05:00||2022-04-17T19:40:00.000-06:00,IAH||DEN,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-800,8760||9060,691||876,coach||coach
60681440fae7b1431282d383105d63f7,2022-04-16,2022-04-17,ATL,DEN,L0AHZNN1,PT7H42M,0,False,False,False,262.33,305.61,7,1375,1650189900||1650210000,2022-04-17T06:05:00.000-04:00||2022-04-17T10:40:00.000-05:00,1650198480||1650217620,2022-04-17T07:28:00.000-05:00||2022-04-17T11:47:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8580||7620,725||650,coach||coach
d680dd1b8e2738e0ed6d0f766525772f,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT8H32M,1,False,False,False,262.33,305.61,4,2383,1650231840||1650246300,2022-04-17T17:44:00.000-04:00||2022-04-17T21:45:00.000-04:00,1650240420||1650262560,2022-04-17T20:07:00.000-04:00||2022-04-18T00:16:00.000-06:00,EWR||DEN,ATL||EWR,United||United,UA||UA,Boeing 737-700||Boeing 737-900,8580||16260,762||1621,coach||coach
5ee997f66f61d73f1bdcae72dd299ce5,2022-04-16,2022-04-17,ATL,DEN,VAA0AKEN,PT9H1M,0,False,False,False,262.33,305.61,3,2014,1650187800||1650206100,2022-04-17T05:30:00.000-04:00||2022-04-17T10:35:00.000-04:00,1650194280||1650220260,2022-04-17T07:18:00.000-04:00||2022-04-17T12:31:00.000-06:00,IAD||DEN,ATL||IAD,United||United,UA||UA,Airbus A319||Boeing 737 MAX 9,6480||14160,541||1473,coach||coach
38b144ce2e6a6f0e243247e4b759cc11,2022-04-16,2022-04-17,ATL,DEN,YNR,PT8H28M,0,False,False,False,204.00,311.58,0,,1650195000||1650209400,2022-04-17T07:30:00.000-04:00||2022-04-17T11:30:00.000-04:00,1650201840||1650225480,2022-04-17T09:24:00.000-04:00||2022-04-17T13:58:00.000-06:00,FLL||DEN,ATL||FLL,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,6840||16080,None||None,coach||coach
aa5c91b3ac52f2ee62eaf00f6a7da05e,2022-04-16,2022-04-17,ATL,DEN,YNR,PT11H6M,0,False,False,False,204.00,311.58,0,,1650218040||1650241800,2022-04-17T13:54:00.000-04:00||2022-04-17T20:30:00.000-04:00,1650224700||1650258000,2022-04-17T15:45:00.000-04:00||2022-04-17T23:00:00.000-06:00,FLL||DEN,ATL||FLL,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A321 SHARKLETS,6660||16200,None||None,coach||coach
a13e6bf04298a64e2ab751324735026a,2022-04-16,2022-04-17,ATL,DEN,HAA0OKEN,PT7H6M,0,False,False,False,357.21,407.60,1,2014,1650202200||1650213600,2022-04-17T09:30:00.000-04:00||2022-04-17T12:40:00.000-04:00,1650208860||1650227760,2022-04-17T11:21:00.000-04:00||2022-04-17T14:36:00.000-06:00,IAD||DEN,ATL||IAD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 757-200,6660||14160,541||1473,coach||coach
115cc839ccfbd02898100fb98c7c2aba,2022-04-16,2022-04-17,ATL,DEN,H01PXP5,PT7H25M,0,False,False,False,493.40,554.01,4,1948,1650189600||1650201300,2022-04-17T06:00:00.000-04:00||2022-04-17T09:15:00.000-04:00,1650195240||1650216300,2022-04-17T07:34:00.000-04:00||2022-04-17T11:25:00.000-06:00,MCO||DEN,ATL||MCO,Frontier Airlines||Frontier Airlines,F9||F9,||,5640||15000,399||1549,coach||coach
b8632c8d6306eefa042de33dd303fc21,2022-04-16,2022-04-17,ATL,DFW,VNR,PT2H30M,0,False,False,True,112.00,168.59,0,,1650247020,2022-04-17T21:57:00.000-04:00,1650256020,2022-04-17T23:27:00.000-05:00,DFW,ATL,Spirit Airlines,NK,AIRBUS INDUSTRIE A321 SHARKLETS,9000,None,coach
a5e3ac25a2a23b16e9a7c82eb3dbe5c6,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H13M,0,False,False,True,174.88,202.60,9,725,1650198600,2022-04-17T08:30:00.000-04:00,1650206580,2022-04-17T09:43:00.000-05:00,DAL,ATL,Delta,DL,Boeing 717,7980,725,coach
46cab91070ddf01f23ad6d59600c2bff,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H15M,0,False,False,True,174.88,202.60,1,725,1650227940,2022-04-17T16:39:00.000-04:00,1650236040,2022-04-17T17:54:00.000-05:00,DAL,ATL,Delta,DL,Boeing 717,8100,725,coach
b8227b6368a7bc1c8d83591695af18cb,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H16M,0,False,False,True,174.88,202.60,9,725,1650221820,2022-04-17T14:57:00.000-04:00,1650229980,2022-04-17T16:13:00.000-05:00,DAL,ATL,Delta,DL,Boeing 717,8160,725,coach
2bcf2f66e9c0d933d452ab9941adf829,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H16M,0,False,False,True,174.88,202.60,8,725,1650206580,2022-04-17T10:43:00.000-04:00,1650214740,2022-04-17T11:59:00.000-05:00,DAL,ATL,Delta,DL,Boeing 717,8160,725,coach
4e4a59b834a1851b8eacd3919e9b6cd8,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H18M,1,False,False,True,174.88,202.60,1,725,1650250740,2022-04-17T22:59:00.000-04:00,1650259020,2022-04-18T00:17:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8280,725,coach
0481ad4fa6a9876c693ba3015e13e6cc,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H21M,0,False,False,True,174.88,202.60,4,725,1650219540,2022-04-17T14:19:00.000-04:00,1650228000,2022-04-17T15:40:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8460,725,coach
502ea5d3529a7d175f4cae18f93ec3fe,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H21M,0,False,False,True,174.88,202.60,9,725,1650226800,2022-04-17T16:20:00.000-04:00,1650235260,2022-04-17T17:41:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8460,725,coach
7b6bc4896d0d8f10bf09adb800f6f726,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H22M,0,False,False,True,174.88,202.60,6,725,1650208680,2022-04-17T11:18:00.000-04:00,1650217200,2022-04-17T12:40:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8520,725,coach
f8805b7cc41a955a037f712ff6336680,2022-04-16,2022-04-17,ATL,DFW,LA0NX0MQ,PT2H22M,0,False,False,True,174.88,202.60,9,725,1650200280,2022-04-17T08:58:00.000-04:00,1650208800,2022-04-17T10:20:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8520,725,coach
6cd4d22d911087d9f2135e9b61622770,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT2H23M,0,False,False,True,174.88,202.60,7,725,1650189900,2022-04-17T06:05:00.000-04:00,1650198480,2022-04-17T07:28:00.000-05:00,DFW,ATL,American Airlines,AA,Airbus A321,8580,725,coach
f483cff9926292e1b3207ff3557b8e04,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT2H29M,0,False,False,True,174.88,202.60,7,725,1650213060,2022-04-17T12:31:00.000-04:00,1650222000,2022-04-17T14:00:00.000-05:00,DFW,ATL,American Airlines,AA,Airbus A321,8940,725,coach
ae51036f1e9453c9f4da881d8e3e3762,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT2H30M,0,False,False,True,174.88,202.60,3,725,1650234300,2022-04-17T18:25:00.000-04:00,1650243300,2022-04-17T19:55:00.000-05:00,DFW,ATL,American Airlines,AA,Airbus A321,9000,725,coach
53f251867c12efef6461033ac7c37569,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT2H31M,0,False,False,True,174.88,202.60,7,725,1650219600,2022-04-17T14:20:00.000-04:00,1650228660,2022-04-17T15:51:00.000-05:00,DFW,ATL,American Airlines,AA,Airbus A321,9060,725,coach
053801f243d0f29f2b5245a41594e9eb,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT2H35M,0,False,False,True,174.88,202.60,7,725,1650197100,2022-04-17T08:05:00.000-04:00,1650206400,2022-04-17T09:40:00.000-05:00,DFW,ATL,American Airlines,AA,Airbus A321,9300,725,coach
9c339b31d7d1626eb7317aa35409b8ae,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT5H36M,0,False,False,False,174.88,210.10,6,1158,1650193200||1650202200,2022-04-17T07:00:00.000-04:00||2022-04-17T09:30:00.000-04:00,1650198060||1650213360,2022-04-17T08:21:00.000-04:00||2022-04-17T11:36:00.000-05:00,CLT||DFW,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4860||11160,228||930,coach||coach
a83945b616d6fb75f75f42234e538fc0,2022-04-16,2022-04-17,ATL,DFW,V0AHZNN1,PT7H51M,0,False,False,False,174.88,210.10,2,1158,1650193200||1650210720,2022-04-17T07:00:00.000-04:00||2022-04-17T11:52:00.000-04:00,1650198060||1650221460,2022-04-17T08:21:00.000-04:00||2022-04-17T13:51:00.000-05:00,CLT||DFW,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4860||10740,228||930,coach||coach
700dbac600ac53773074c4644ddd645f,2022-04-16,2022-04-17,ATL,DFW,WAA0AKEN,PT4H31M,0,False,False,False,174.88,211.60,7,924,1650218520||1650230400,2022-04-17T14:02:00.000-04:00||2022-04-17T16:20:00.000-05:00,1650227280||1650234780,2022-04-17T15:28:00.000-05:00||2022-04-17T17:33:00.000-05:00,IAH||DFW,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A319,8760||4380,691||233,coach||coach
404ebac509606545967a0bb7d4d2da4a,2022-04-16,2022-04-17,ATL,DFW,WAA0AKEN,PT4H43M,0,False,False,False,174.88,211.60,1,924,1650236220||1650249000,2022-04-17T18:57:00.000-04:00||2022-04-17T21:30:00.000-05:00,1650244980||1650253200,2022-04-17T20:23:00.000-05:00||2022-04-17T22:40:00.000-05:00,IAH||DFW,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737 MAX 9,8760||4200,691||233,coach||coach
b6d2327cc6602d60fa2a7e9353c568a6,2022-04-16,2022-04-17,ATL,DFW,WAA0AKEN,PT4H52M,0,False,False,False,174.88,211.60,4,924,1650210300||1650223560,2022-04-17T11:45:00.000-04:00||2022-04-17T14:26:00.000-05:00,1650219060||1650227820,2022-04-17T13:11:00.000-05:00||2022-04-17T15:37:00.000-05:00,IAH||DFW,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A319,8760||4260,691||233,coach||coach
e330f3541ac2ea9976897f1a38e41d1d,2022-04-16,2022-04-17,ATL,DFW,WAA0AKEN,PT6H10M,0,False,False,False,174.88,211.60,1,1399,1650190200||1650203400,2022-04-17T06:10:00.000-04:00||2022-04-17T08:50:00.000-05:00,1650198000||1650212400,2022-04-17T07:20:00.000-05:00||2022-04-17T11:20:00.000-05:00,ORD||DFW,ATL||ORD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A320,7800||9000,600||799,coach||coach
